OID_,MODE,NAMEID,NAME,OPERATOR,ONEWAY,RT_DIST,PK_PRD,OK_PRD,PK_HEADWAY,OK_HEADWAY,PK_RT_TIME,OK_RT_TIME,PK_SPEED,OK_SPEED,PK_D_BOARD,PK_W_BOARD,PK_BOARD,PK_ALIGHT,OK_D_BOARD,OK_W_BOARD,OK_BOARD,OK_ALIGHT,DY_D_BOARD,DY_W_BOARD,DY_BOARD,DY_ALIGHT,PK_VEH,OK_VEH,DY_VEH,PK_REVMI,OK_REVMI,DY_REVMI,PK_REVHR,OK_REVHR,DY_REVHR
,4,24.0000000,O612,0.000000000000000,0,30.8799992,6,10,30,30,91.5500031,91.2699966,20.2000008,20.2999992,16.1100006,264.4599915,280.5700073,280.5700073,7.8600001,280.4200134,288.2799988,288.2799988,23.9699993,544.8800049,568.8499756,568.8499756,4.0000000,4.0000000,4.0000000,370.5599976,617.5999756,988.1599731,24.0000000,40.0000000,64.0000000
,4,25.0000000,O613,0.000000000000000,0,17.7399998,6,10,30,60,50.4399986,50.0200005,21.1000004,21.2999992,7.9000001,154.5399933,162.4400024,162.4400024,2.0400000,113.7600021,115.8000031,115.7900009,9.9399996,268.2999878,278.2399902,278.2300110,2.0000000,1.0000000,2.0000000,212.8800049,177.3999939,390.2799988,12.0000000,10.0000000,22.0000000
,4,26.0000000,O616,0.000000000000000,1,29.2299995,6,10,51,360,65.6600037,65.0199966,26.7000008,27.0000000,0.5800000,78.8099976,79.3899994,79.3899994,0.2700000,30.6700001,30.9400005,30.9400005,0.8500000,109.4800034,110.3300018,110.3300018,2.0000000,1.0000000,2.0000000,206.3300018,48.7200012,255.0500031,12.0000000,10.0000000,22.0000000
,4,27.0000000,O625,0.000000000000000,1,21.7199993,6,10,30,30,67.2600021,66.1900024,19.3999996,19.7000008,33.2700005,270.0599976,303.3299866,303.3299866,3.5599999,157.7899933,161.3500061,161.3500061,36.8300018,427.8500061,464.6799927,464.6799927,3.0000000,3.0000000,3.0000000,260.6400146,434.3999939,695.0399780,18.0000000,30.0000000,48.0000000
,4,28.0000000,O626,0.000000000000000,0,19.5400009,6,10,30,60,61.0400009,59.5499992,19.2000008,19.7000008,9.2100000,240.7200012,249.9299927,249.9299927,2.6700001,83.8199997,86.4899979,86.4899979,11.8800001,324.5400085,336.4200134,336.4200134,3.0000000,1.0000000,3.0000000,234.4799957,195.3999939,429.8800049,18.0000000,10.0000000,28.0000000
,4,29.0000000,O627,0.000000000000000,0,23.7800007,6,10,30,60,92.4400024,85.0299988,15.3999996,16.7999992,25.8600006,483.2000122,509.0599976,509.0599976,5.2399998,264.0899963,269.3299866,269.3299866,31.1000004,747.2899780,778.3900146,778.3900146,4.0000000,2.0000000,4.0000000,285.3599854,237.8000031,523.1599731,24.0000000,20.0000000,44.0000000
,4,30.0000000,O628,0.000000000000000,0,11.7200003,6,10,30,30,45.6100006,45.3499985,15.3999996,15.5000000,6.9699998,238.9600067,245.9299927,245.9299927,2.8000000,102.1900024,104.9899979,104.9899979,9.7700005,341.1499939,350.9200134,350.9200134,2.0000000,2.0000000,2.0000000,140.6399994,234.3999939,375.0400085,12.0000000,20.0000000,32.0000000
,4,31.0000000,O630,0.000000000000000,0,57.9000015,6,10,60,60,151.2100067,151.1900024,23.0000000,23.0000000,57.3499985,982.9000244,1040.2500000,1040.2500000,6.9000001,507.4200134,514.3200073,514.3200073,64.2500000,1490.3199463,1554.5699463,1554.5699463,3.0000000,3.0000000,3.0000000,347.3999939,579.0000000,926.4000244,18.0000000,30.0000000,48.0000000
,4,32.0000000,O640,0.000000000000000,0,39.4399986,6,10,30,30,147.0200043,145.4799957,16.1000004,16.2999992,108.6100006,816.6500244,925.2600098,925.2600098,8.7900000,335.4400024,344.2300110,344.2300110,117.4000015,1152.0899658,1269.4899902,1269.4899902,5.0000000,5.0000000,5.0000000,473.2799988,788.7999878,1262.0999756,30.0000000,50.0000000,80.0000000
,4,33.0000000,O645,0.000000000000000,0,19.0200005,6,10,30,30,61.1800003,60.4700012,18.7000008,18.8999996,35.4900017,402.5499878,438.0400085,438.0400085,3.4900000,213.5399933,217.0299988,217.0299988,38.9799995,616.0900269,655.0700073,655.0700073,3.0000000,3.0000000,3.0000000,228.2400055,380.3999939,608.6400146,18.0000000,30.0000000,48.0000000
,4,34.0000000,O650,0.000000000000000,0,7.5200000,6,10,30,60,27.6100006,27.6700001,16.2999992,16.2999992,20.1700001,114.8199997,134.9900055,134.9900055,0.4600000,11.2799997,11.7399998,11.7399998,20.6299992,126.0999985,146.7299957,146.7299957,1.0000000,1.0000000,1.0000000,90.2399979,75.1999969,165.4400024,6.0000000,10.0000000,16.0000000
,4,35.0000000,O667,0.000000000000000,1,3.0999999,6,10,30,30,10.3199997,10.2600002,18.0000000,18.1000004,1.2200000,7.8299999,9.0500002,9.0500002,0.3100000,5.9899998,6.3000002,6.3000002,1.5300000,13.8199997,15.3500004,15.3500004,1.0000000,1.0000000,1.0000000,37.2000008,62.0000000,99.1999969,6.0000000,10.0000000,16.0000000
,4,36.0000000,OF618,0.000000000000000,0,9.5000000,6,10,30,30,30.9899998,31.0000000,18.3999996,18.3999996,3.4500000,260.5799866,264.0299988,264.0299988,1.4400001,166.3800049,167.8200073,167.8200073,4.8899999,426.9599915,431.8500061,431.8500061,2.0000000,2.0000000,2.0000000,114.0000000,190.0000000,304.0000000,12.0000000,20.0000000,32.0000000
,4,37.0000000,OF620,0.000000000000000,1,16.2999992,6,10,30,60,47.1899986,46.3100014,20.7000008,21.1000004,2.2100000,41.6199989,43.8300018,43.8300018,1.0400000,28.9899998,30.0300007,30.0300007,3.2500000,70.6100006,73.8600006,73.8600006,2.0000000,1.0000000,2.0000000,195.6000061,163.0000000,358.6000061,12.0000000,10.0000000,22.0000000
,4,38.0000000,OF638,0.000000000000000,0,13.3999996,6,10,60,60,37.1699982,37.1699982,21.6000004,21.6000004,0.1900000,29.2999992,29.4899998,29.4899998,0.1200000,37.5900002,37.7099991,37.7099991,0.3100000,66.8899994,67.1999969,67.1999969,1.0000000,1.0000000,1.0000000,80.4000015,134.0000000,214.3999939,6.0000000,10.0000000,16.0000000
,4,39.0000000,S11,0.000000000000000,1,13.1599998,6,10,30,60,52.7700005,52.7700005,15.0000000,15.0000000,225.2599945,734.5000000,959.7600098,959.7600098,38.5999985,472.7200012,511.3200073,511.3200073,263.8599854,1207.2199707,1471.0799561,1471.0799561,2.0000000,1.0000000,2.0000000,157.9199982,131.6000061,289.5199890,12.0000000,10.0000000,22.0000000
,4,40.0000000,S17,0.000000000000000,0,15.4200001,6,10,30,30,64.1299973,63.5400009,14.3999996,14.6000004,3.4900000,517.8900146,521.3800049,521.3800049,1.1799999,283.8500061,285.0299988,285.0299988,4.6700001,801.7399902,806.4099731,806.4099731,3.0000000,3.0000000,3.0000000,185.0399933,308.3999939,493.4400024,18.0000000,30.0000000,48.0000000
,4,41.0000000,S2,0.000000000000000,0,8.4200001,6,10,15,15,36.5900002,36.8699989,13.8000002,13.6999998,1211.0699463,2576.1799316,3787.2500000,3787.2500000,157.2100067,1275.9699707,1433.1800537,1433.1800537,1368.2800293,3852.1499023,5220.4301758,5220.4301758,3.0000000,3.0000000,3.0000000,202.0800018,336.7999878,538.8800049,18.0000000,30.0000000,48.0000000
,4,42.0000000,S200,0.000000000000000,0,22.7199993,6,10,15,15,86.2900009,83.9599991,15.8000002,16.2000008,460.3500061,2154.5700684,2614.9199219,2614.9199219,108.8199997,2199.0400391,2307.8601074,2307.8601074,569.1699829,4353.6098633,4922.7797852,4922.7797852,6.0000000,6.0000000,6.0000000,545.2800293,908.7999878,1454.0999756,36.0000000,60.0000000,96.0000000
,4,43.0000000,S201,0.000000000000000,0,19.2000008,6,10,30,60,71.1500015,68.0400009,16.2000008,16.8999996,19.6000004,356.1300049,375.7300110,375.7300110,2.5599999,236.3000031,238.8600006,238.8600006,22.1599998,592.4299927,614.5900269,614.5900269,3.0000000,2.0000000,3.0000000,230.3999939,192.0000000,422.3999939,18.0000000,20.0000000,38.0000000
,4,44.0000000,S205,0.000000000000000,0,18.5599995,6,10,15,15,72.9400024,72.0299988,15.3000002,15.5000000,536.1699829,2117.1101074,2653.2800293,2653.2800293,115.9599991,1785.8199463,1901.7800293,1901.7800293,652.1300049,3902.9299316,4555.0600586,4555.0600586,5.0000000,5.0000000,5.0000000,445.4400024,742.4000244,1187.8000488,30.0000000,50.0000000,80.0000000
,4,45.0000000,S209,0.000000000000000,0,27.5599995,6,10,15,15,105.3899994,104.0000000,15.6999998,15.8999996,445.0700073,2047.9100342,2492.9799805,2492.9799805,117.2099991,1934.6300049,2051.8400879,2051.8400879,562.2800293,3982.5400391,4544.8198242,4544.8198242,8.0000000,7.0000000,8.0000000,661.4400024,1102.4000244,1763.8000488,48.0000000,70.0000000,118.0000000
,4,46.0000000,S21,0.000000000000000,0,15.6999998,6,10,15,15,60.6899986,57.8800011,15.5000000,16.2999992,83.9499969,1238.0300293,1321.9799805,1321.9799805,15.3299999,922.4299927,937.7600098,937.7600098,99.2799988,2160.4599609,2259.7399902,2259.7399902,5.0000000,4.0000000,5.0000000,376.7999878,628.0000000,1004.7999878,30.0000000,40.0000000,70.0000000
,4,47.0000000,S213,0.000000000000000,0,31.7000008,6,10,30,30,122.0299988,119.0999985,15.6000004,16.0000000,48.7599983,1108.0100098,1156.7700195,1156.7700195,9.7900000,690.5800171,700.3699951,700.3699951,58.5499992,1798.5899658,1857.1400146,1857.1400146,5.0000000,4.0000000,5.0000000,380.3999939,634.0000000,1014.4000244,30.0000000,40.0000000,70.0000000
,4,48.0000000,S217,0.000000000000000,1,32.3600006,6,10,15,15,110.1100006,104.0000000,17.6000004,18.7000008,87.1800003,1373.2099609,1460.3900146,1460.3900146,14.5699997,1096.6099854,1111.1800537,1111.1800537,101.7500000,2469.8200684,2571.5700684,2571.5700684,8.0000000,7.0000000,8.0000000,776.6400146,1294.4000244,2071.0000000,48.0000000,70.0000000,118.0000000
,4,49.0000000,S218,0.000000000000000,1,6.9099998,6,10,30,30,24.9699993,24.7500000,16.6000004,16.7999992,2.0000000,128.8200073,130.8200073,130.8200073,1.1200000,68.5299988,69.6500015,69.6500015,3.1199999,197.3500061,200.4700012,200.4700012,1.0000000,1.0000000,1.0000000,82.9199982,138.1999969,221.1199951,6.0000000,10.0000000,16.0000000
,4,50.0000000,S220,0.000000000000000,0,33.0600014,6,10,15,15,123.1100006,118.1699982,16.1000004,16.7999992,574.5399780,1948.1999512,2522.7399902,2522.7399902,120.8499985,1572.0300293,1692.8800049,1692.8800049,695.3900146,3520.2299805,4215.6201172,4215.6201172,9.0000000,8.0000000,9.0000000,793.4400024,1322.4000244,2115.8000488,54.0000000,80.0000000,134.0000000
,4,51.0000000,S223,0.000000000000000,0,26.6200008,6,10,30,60,90.6399994,87.5999985,17.6000004,18.2000008,74.5899963,726.9799805,801.5700073,801.5700073,10.7700005,280.0499878,290.8200073,290.8200073,85.3600006,1007.0300293,1092.3900146,1092.3900146,4.0000000,2.0000000,4.0000000,319.4400024,266.2000122,585.6400146,24.0000000,20.0000000,44.0000000
,4,52.0000000,S227,0.000000000000000,0,13.2200003,6,10,30,30,43.4300003,40.2700005,18.2999992,19.7000008,1.5500000,261.3399963,262.8900146,262.8900146,0.9200000,155.5200043,156.4400024,156.4400024,2.4700000,416.8599854,419.3299866,419.3299866,2.0000000,2.0000000,2.0000000,158.6399994,264.3999939,423.0400085,12.0000000,20.0000000,32.0000000
,4,53.0000000,S232,0.000000000000000,0,15.1800003,6,10,30,60,53.4399986,49.9700012,17.0000000,18.2000008,3.1400001,242.4900055,245.6300049,245.6300049,0.9600000,112.3399963,113.3000031,113.2900009,4.0999999,354.8299866,358.9299927,358.9200134,2.0000000,1.0000000,2.0000000,182.1600037,151.8000031,333.9599915,12.0000000,10.0000000,22.0000000
,4,54.0000000,S240,0.000000000000000,1,13.6700001,6,10,30,30,48.8100014,46.4399986,16.7999992,17.7000008,25.7399998,252.0200043,277.7600098,277.7600098,2.1400001,137.2200012,139.3600006,139.3600006,27.8799992,389.2399902,417.1199951,417.1199951,2.0000000,2.0000000,2.0000000,164.0399933,273.3999939,437.4400024,12.0000000,20.0000000,32.0000000
,4,55.0000000,S248,0.000000000000000,0,29.1200008,6,10,30,30,95.4800034,91.4700012,18.2999992,19.1000004,6.1100001,355.3999939,361.5100098,361.5100098,3.3599999,347.5299988,350.8900146,350.8900146,9.4700003,702.9299927,712.4000244,712.4000244,4.0000000,4.0000000,4.0000000,349.4400024,582.4000244,931.8400269,24.0000000,40.0000000,64.0000000
,4,56.0000000,S3,0.000000000000000,1,11.0699997,6,10,30,30,46.2000008,44.9199982,14.3999996,14.8000002,178.2100067,667.5200195,845.7299805,845.7299805,46.1899986,557.7000122,603.8900146,603.8900146,224.3999939,1225.2199707,1449.6199951,1449.6199951,2.0000000,2.0000000,2.0000000,132.8399963,221.3999939,354.2399902,12.0000000,20.0000000,32.0000000
,4,57.0000000,S307X,0.000000000000000,1,16.3500004,6,10,30,0,58.1899986,54.4199982,16.8999996,18.0000000,17.5599995,350.3800049,367.9400024,367.9400024,0.0000000,0.0000000,0.0000000,0.0000000,17.5599995,350.3800049,367.9400024,367.9400024,2.0000000,0.0000000,2.0000000,196.1999969,0.0000000,196.1999969,12.0000000,0.0000000,12.0000000
,4,58.0000000,S313X,0.000000000000000,1,22.1000004,6,10,30,0,62.0499992,53.5699997,21.3999996,24.7999992,45.9599991,254.7700043,300.7300110,300.7300110,0.0000000,0.0000000,0.0000000,0.0000000,45.9599991,254.7700043,300.7300110,300.7300110,3.0000000,0.0000000,3.0000000,265.2000122,0.0000000,265.2000122,18.0000000,0.0000000,18.0000000
,4,59.0000000,S320X,0.000000000000000,1,15.6700001,6,10,30,0,57.7400017,51.8600006,16.2999992,18.1000004,9.5500002,215.5299988,225.0800018,225.0800018,0.0000000,0.0000000,0.0000000,0.0000000,9.5500002,215.5299988,225.0800018,225.0800018,2.0000000,0.0000000,2.0000000,188.0399933,0.0000000,188.0399933,12.0000000,0.0000000,12.0000000
,4,60.0000000,S33,0.000000000000000,0,22.0599995,6,10,15,15,74.0699997,73.2200012,17.8999996,18.1000004,23.0400009,985.0700073,1008.1099854,1008.1099854,9.6599998,846.8699951,856.5300293,856.5300293,32.7000008,1831.9399414,1864.6400146,1864.6400146,5.0000000,5.0000000,5.0000000,529.4400024,882.4000244,1411.8000488,30.0000000,50.0000000,80.0000000
,4,61.0000000,S35,0.000000000000000,0,20.7000008,6,10,30,30,67.1800003,64.8799973,18.5000000,19.1000004,4.3299999,260.8099976,265.1400146,265.1400146,1.4600000,213.1100006,214.5700073,214.5700073,5.7900000,473.9200134,479.7099915,479.7099915,3.0000000,3.0000000,3.0000000,248.3999939,414.0000000,662.4000244,18.0000000,30.0000000,48.0000000
,4,62.0000000,S354X,0.000000000000000,1,19.0699997,6,10,30,0,65.7900009,58.6100006,17.3999996,19.5000000,16.0400009,155.9900055,172.0299988,172.0299988,0.0000000,0.0000000,0.0000000,0.0000000,16.0400009,155.9900055,172.0299988,172.0299988,3.0000000,0.0000000,3.0000000,228.8399963,0.0000000,228.8399963,18.0000000,0.0000000,18.0000000
,4,63.0000000,S39,0.000000000000000,0,22.9200001,6,10,15,15,80.2300034,78.7699966,17.1000004,17.5000000,82.4100037,1231.2299805,1313.6400146,1313.6400146,7.3099999,783.1099854,790.4199829,790.4199829,89.7200012,2014.3399658,2104.0600586,2104.0600586,6.0000000,6.0000000,6.0000000,550.0800171,916.7999878,1466.9000244,36.0000000,60.0000000,96.0000000
,4,64.0000000,S4,0.000000000000000,1,24.5300007,6,10,30,30,89.3799973,84.8099976,16.5000000,17.3999996,32.4199982,1077.0899658,1109.5100098,1109.5100098,18.9200001,1040.0999756,1059.0200195,1059.0200195,51.3400002,2117.1899414,2168.5300293,2168.5300293,3.0000000,3.0000000,3.0000000,294.3599854,490.6000061,784.9600220,18.0000000,30.0000000,48.0000000
,4,65.0000000,S41,0.000000000000000,0,8.7399998,6,10,15,15,28.8899994,26.7900009,18.2000008,19.6000004,1.4500000,181.4100037,182.8600006,182.8600006,0.7800000,122.1100006,122.8899994,122.8899994,2.2300000,303.5199890,305.7500000,305.7500000,2.0000000,2.0000000,2.0000000,209.7599945,349.6000061,559.3599854,12.0000000,20.0000000,32.0000000
,4,66.0000000,S45,0.000000000000000,0,16.2199993,6,10,15,15,53.5299988,52.8499985,18.2000008,18.3999996,33.6899986,434.4800110,468.1700134,468.1799927,9.7200003,357.5899963,367.3099976,367.3099976,43.4099998,792.0700073,835.4799805,835.4899902,4.0000000,4.0000000,4.0000000,389.2799988,648.7999878,1038.0999756,24.0000000,40.0000000,64.0000000
,4,67.0000000,S454,0.000000000000000,1,24.2299995,6,10,30,0,45.9300003,45.4099998,31.7000008,32.0000000,6.6700001,40.5600014,47.2299995,47.2299995,0.0000000,0.0000000,0.0000000,0.0000000,6.6700001,40.5600014,47.2299995,47.2299995,2.0000000,0.0000000,2.0000000,290.7600098,0.0000000,290.7600098,12.0000000,0.0000000,12.0000000
,4,68.0000000,S455,0.000000000000000,1,88.9400024,6,10,35,55,304.2999878,269.7699890,17.5000000,19.7999992,167.0700073,1748.4899902,1915.5600586,1915.5600586,24.4099998,1109.3399658,1133.7500000,1133.7500000,191.4799957,2857.8300781,3049.3100586,3049.3100586,9.0000000,5.0000000,9.0000000,914.8099976,970.2500000,1885.0999756,54.0000000,50.0000000,104.0000000
,4,69.0000000,S463,0.000000000000000,1,13.5200005,6,10,30,0,57.8199997,47.9099998,14.0000000,16.8999996,0.0400000,132.8300018,132.8699951,132.8699951,0.0000000,0.0000000,0.0000000,0.0000000,0.0400000,132.8300018,132.8699951,132.8699951,2.0000000,0.0000000,2.0000000,162.2400055,0.0000000,162.2400055,12.0000000,0.0000000,12.0000000
,4,70.0000000,S47,0.000000000000000,0,18.7600002,6,10,15,15,65.2600021,62.6899986,17.2000008,18.0000000,99.3899994,1130.0300293,1229.4200439,1229.4200439,13.6499996,585.0700073,598.7199707,598.7199707,113.0400009,1715.0999756,1828.1400146,1828.1400146,5.0000000,5.0000000,5.0000000,450.2399902,750.4000244,1200.5999756,30.0000000,50.0000000,80.0000000
