OID_,MODE,NAMEID,NAME,OPERATOR,ONEWAY,RT_DIST,PK_PRD,OK_PRD,PK_HEADWAY,OK_HEADWAY,PK_RT_TIME,OK_RT_TIME,PK_SPEED,OK_SPEED,PK_D_BOARD,PK_W_BOARD,PK_BOARD,PK_ALIGHT,OK_D_BOARD,OK_W_BOARD,OK_BOARD,OK_ALIGHT,DY_D_BOARD,DY_W_BOARD,DY_BOARD,DY_ALIGHT,PK_VEH,OK_VEH,DY_VEH,PK_REVMI,OK_REVMI,DY_REVMI,PK_REVHR,OK_REVHR,DY_REVHR
,4,21.0000000,O604,0.000000000000000,0,24.3799992,6,10,30,30,75.9599991,74.7200012,19.2999992,19.6000004,8.5100002,229.8200073,238.3300018,238.3300018,3.1900001,121.6800003,124.8700027,124.8700027,11.6999998,351.5000000,363.2000122,363.2000122,3.0000000,3.0000000,3.0000000,292.5599976,487.6000061,780.1599731,18.0000000,30.0000000,48.0000000
,4,22.0000000,O606,0.000000000000000,0,10.2399998,6,10,360,0,33.7700005,33.7299995,18.2000008,18.2000008,2.3599999,57.4599991,59.8199997,59.8199997,0.0000000,0.0000000,0.0000000,0.0000000,2.3599999,57.4599991,59.8199997,59.8199997,1.0000000,0.0000000,1.0000000,10.2399998,0.0000000,10.2399998,6.0000000,0.0000000,6.0000000
,4,23.0000000,O608,0.000000000000000,0,5.6399999,6,10,360,720,17.1900005,17.2700005,19.7000008,19.6000004,0.4400000,20.9899998,21.4300003,21.4300003,0.2200000,26.7600002,26.9799995,26.9799995,0.6600000,47.7500000,48.4099998,48.4099998,1.0000000,1.0000000,1.0000000,5.6399999,4.6999998,10.3400002,6.0000000,10.0000000,16.0000000
,4,24.0000000,O612,0.000000000000000,0,30.8799992,6,10,15,15,91.5500031,91.2300034,20.2000008,20.2999992,19.1499996,282.9100037,302.0599976,302.0599976,8.2799997,309.5199890,317.7999878,317.7999878,27.4300003,592.4299927,619.8599854,619.8599854,7.0000000,7.0000000,7.0000000,741.1199951,1235.1999512,1976.3000488,42.0000000,70.0000000,112.0000000
,4,25.0000000,O613,0.000000000000000,0,17.7399998,6,10,30,60,50.4799995,50.0600014,21.1000004,21.2999992,11.1300001,146.0700073,157.1999969,157.1999969,3.5999999,103.5899963,107.1900024,107.1900024,14.7299995,249.6600037,264.3900146,264.3900146,2.0000000,1.0000000,2.0000000,212.8800049,177.3999939,390.2799988,12.0000000,10.0000000,22.0000000
,4,26.0000000,O616,0.000000000000000,1,29.2299995,6,10,46,360,65.7300034,65.0999985,26.7000008,26.8999996,1.9800000,91.4300003,93.4100037,93.4100037,0.4400000,32.3899994,32.8300018,32.8300018,2.4200001,123.8199997,126.2399979,126.2399979,2.0000000,1.0000000,2.0000000,228.7599945,48.7200012,277.4700012,12.0000000,10.0000000,22.0000000
,4,27.0000000,O625,0.000000000000000,1,21.7199993,6,10,30,30,67.2500000,66.1800003,19.3999996,19.7000008,29.6399994,259.0799866,288.7200012,288.7200012,3.4300001,151.8399963,155.2700043,155.2700043,33.0699997,410.9200134,443.9899902,443.9899902,3.0000000,3.0000000,3.0000000,260.6400146,434.3999939,695.0399780,18.0000000,30.0000000,48.0000000
,4,28.0000000,O626,0.000000000000000,0,19.5400009,6,10,30,60,61.0400009,59.5800018,19.2000008,19.7000008,5.5999999,180.1300049,185.7299957,185.7299957,1.8099999,54.6599998,56.4700012,56.4700012,7.4099998,234.7899933,242.1999969,242.1999969,3.0000000,1.0000000,3.0000000,234.4799957,195.3999939,429.8800049,18.0000000,10.0000000,28.0000000
,4,29.0000000,O627,0.000000000000000,0,23.7800007,6,10,30,60,92.5100021,85.0400009,15.3999996,16.7999992,29.9799995,335.7999878,365.7799988,365.7799988,4.7199998,204.8500061,209.5700073,209.5700073,34.7000008,540.6500244,575.3499756,575.3499756,4.0000000,2.0000000,4.0000000,285.3599854,237.8000031,523.1599731,24.0000000,20.0000000,44.0000000
,4,30.0000000,O628,0.000000000000000,0,12.9600000,6,10,30,30,49.8800011,49.2799988,15.6000004,15.8000002,7.1100001,230.6100006,237.7200012,237.7200012,3.6400001,101.6699982,105.3099976,105.3099976,10.7500000,332.2799988,343.0299988,343.0299988,2.0000000,2.0000000,2.0000000,155.5200043,259.2000122,414.7200012,12.0000000,20.0000000,32.0000000
,4,31.0000000,O630,0.000000000000000,0,48.7000008,6,10,60,60,116.6600037,116.6999969,25.0000000,25.0000000,10.3000002,619.3099976,629.6099854,629.6099854,3.4900000,305.9200134,309.4100037,309.4100037,13.7900000,925.2299805,939.0200195,939.0200195,2.0000000,2.0000000,2.0000000,292.2000122,487.0000000,779.2000122,12.0000000,20.0000000,32.0000000
,4,32.0000000,O640,0.000000000000000,0,39.4399986,6,10,30,30,147.0200043,145.4799957,16.1000004,16.2999992,103.6600037,787.3800049,891.0399780,891.0399780,9.9600000,329.4700012,339.4299927,339.4299927,113.6200027,1116.8499756,1230.4699707,1230.4699707,5.0000000,5.0000000,5.0000000,473.2799988,788.7999878,1262.0999756,30.0000000,50.0000000,80.0000000
,4,33.0000000,O645,0.000000000000000,0,20.3199997,6,10,30,30,64.9300003,64.0899963,18.7999992,19.0000000,38.0699997,367.0599976,405.1300049,405.1300049,3.5899999,193.6699982,197.2599945,197.2599945,41.6599998,560.7299805,602.3900146,602.3900146,3.0000000,3.0000000,3.0000000,243.8399963,406.3999939,650.2399902,18.0000000,30.0000000,48.0000000
,4,34.0000000,O650,0.000000000000000,0,7.5000000,6,10,30,60,27.6200008,27.7299995,16.2999992,16.2000008,54.1500015,128.1399994,182.2899933,182.2899933,5.8499999,53.1100006,58.9599991,58.9599991,60.0000000,181.2500000,241.2500000,241.2500000,1.0000000,1.0000000,1.0000000,90.0000000,75.0000000,165.0000000,6.0000000,10.0000000,16.0000000
,4,35.0000000,O667,0.000000000000000,1,3.0100000,6,10,30,30,10.0699997,10.0200005,17.8999996,18.0000000,1.1799999,12.1999998,13.3800001,13.3800001,0.0900000,7.9899998,8.0799999,8.0799999,1.2700000,20.1900005,21.4599991,21.4599991,1.0000000,1.0000000,1.0000000,36.1199989,60.2000008,96.3199997,6.0000000,10.0000000,16.0000000
,4,36.0000000,OF618,0.000000000000000,0,9.5000000,6,10,30,60,31.0699997,31.0699997,18.2999992,18.2999992,5.3899999,231.6000061,236.9900055,236.9900055,2.3800001,143.3600006,145.7400055,145.7400055,7.7700000,374.9599915,382.7300110,382.7300110,2.0000000,1.0000000,2.0000000,114.0000000,95.0000000,209.0000000,12.0000000,10.0000000,22.0000000
,4,37.0000000,OF620,0.000000000000000,1,16.2999992,6,10,30,60,47.2400017,46.3899994,20.7000008,21.1000004,2.0000000,39.1300011,41.1300011,41.1300011,0.7900000,27.0499992,27.8400002,27.8400002,2.7900000,66.1800003,68.9700012,68.9700012,2.0000000,1.0000000,2.0000000,195.6000061,163.0000000,358.6000061,12.0000000,10.0000000,22.0000000
,4,38.0000000,OF638,0.000000000000000,0,13.3999996,6,10,60,60,37.1699982,37.1699982,21.6000004,21.6000004,0.1600000,27.8299999,27.9899998,27.9899998,0.1000000,35.1199989,35.2200012,35.2200012,0.2600000,62.9500008,63.2099991,63.2099991,1.0000000,1.0000000,1.0000000,80.4000015,134.0000000,214.3999939,6.0000000,10.0000000,16.0000000
,4,39.0000000,S11,0.000000000000000,1,12.1999998,6,10,30,60,49.0699997,49.1699982,14.8999996,14.8999996,229.4199982,691.2299805,920.6500244,920.6500244,30.6599998,317.1900024,347.8500061,347.8399963,260.0799866,1008.4199829,1268.5000000,1268.4899902,2.0000000,1.0000000,2.0000000,146.3999939,122.0000000,268.3999939,12.0000000,10.0000000,22.0000000
,4,40.0000000,S17,0.000000000000000,0,15.4200001,6,10,30,30,63.8300018,63.3300018,14.5000000,14.6000004,6.6799998,584.3300171,591.0100098,591.0100098,1.8900000,313.1199951,315.0100098,315.0100098,8.5699997,897.4500122,906.0200195,906.0200195,3.0000000,3.0000000,3.0000000,185.0399933,308.3999939,493.4400024,18.0000000,30.0000000,48.0000000
,4,41.0000000,S2,0.000000000000000,0,8.4200001,6,10,15,15,36.6300011,36.8499985,13.8000002,13.6999998,1268.4899902,2564.5100098,3833.0000000,3833.0000000,169.5200043,1309.8599854,1479.3800049,1479.3800049,1438.0100098,3874.3701172,5312.3798828,5312.3798828,3.0000000,3.0000000,3.0000000,202.0800018,336.7999878,538.8800049,18.0000000,30.0000000,48.0000000
,4,42.0000000,S200,0.000000000000000,0,22.7199993,6,10,15,15,86.2300034,83.9499969,15.8000002,16.2000008,490.8800049,2263.2399902,2754.1201172,2754.1201172,113.4599991,2256.3701172,2369.8300781,2369.8300781,604.3400269,4519.6098633,5123.9501953,5123.9501953,6.0000000,6.0000000,6.0000000,545.2800293,908.7999878,1454.0999756,36.0000000,60.0000000,96.0000000
,4,43.0000000,S201,0.000000000000000,0,19.8199997,6,10,30,60,73.9899979,70.7900009,16.1000004,16.7999992,24.7000008,355.5799866,380.2799988,380.2799988,2.2400000,216.8000031,219.0399933,219.0399933,26.9400005,572.3800049,599.3200073,599.3200073,3.0000000,2.0000000,3.0000000,237.8399963,198.1999969,436.0400085,18.0000000,20.0000000,38.0000000
,4,44.0000000,S205,0.000000000000000,0,18.5599995,6,10,15,15,72.9100037,72.0400009,15.3000002,15.5000000,541.1400146,2156.4299316,2697.5700684,2697.5600586,122.0699997,1800.0300293,1922.0999756,1922.0999756,663.2100220,3956.4599609,4619.6699219,4619.6601563,5.0000000,5.0000000,5.0000000,445.4400024,742.4000244,1187.8000488,30.0000000,50.0000000,80.0000000
,4,45.0000000,S209,0.000000000000000,0,27.5599995,6,10,15,15,105.4300003,104.0199966,15.6999998,15.8999996,447.9100037,2004.0500488,2451.9599609,2451.9599609,117.3099976,1854.5200195,1971.8299561,1971.8399658,565.2199707,3858.5700684,4423.7900391,4423.7998047,8.0000000,7.0000000,8.0000000,661.4400024,1102.4000244,1763.8000488,48.0000000,70.0000000,118.0000000
,4,46.0000000,S21,0.000000000000000,0,15.6999998,6,10,15,15,60.4900017,57.6399994,15.6000004,16.2999992,65.9499969,977.9299927,1043.8800049,1043.8800049,12.3400002,737.2299805,749.5700073,749.5700073,78.2900009,1715.1600342,1793.4499512,1793.4499512,5.0000000,4.0000000,5.0000000,376.7999878,628.0000000,1004.7999878,30.0000000,40.0000000,70.0000000
,4,47.0000000,S213,0.000000000000000,0,31.7000008,6,10,30,30,121.8099976,118.7099991,15.6000004,16.0000000,63.0600014,1173.9799805,1237.0400391,1237.0400391,11.2399998,709.2199707,720.4600220,720.4600220,74.3000031,1883.1999512,1957.5000000,1957.5000000,5.0000000,4.0000000,5.0000000,380.3999939,634.0000000,1014.4000244,30.0000000,40.0000000,70.0000000
,4,48.0000000,S217,0.000000000000000,1,30.1800003,6,10,15,15,102.3199997,96.4199982,17.7000008,18.7999992,71.2500000,1227.7800293,1299.0300293,1299.0200195,12.3400002,966.5700073,978.9099731,978.9099731,83.5899963,2194.3500977,2277.9399414,2277.9299316,7.0000000,7.0000000,7.0000000,724.3200073,1207.1999512,1931.5000000,42.0000000,70.0000000,112.0000000
,4,49.0000000,S218,0.000000000000000,1,6.9099998,6,10,30,30,24.9599991,24.7500000,16.6000004,16.7999992,2.0899999,121.3399963,123.4300003,123.4300003,1.1300000,60.2000008,61.3300018,61.3300018,3.2200000,181.5399933,184.7599945,184.7599945,1.0000000,1.0000000,1.0000000,82.9199982,138.1999969,221.1199951,6.0000000,10.0000000,16.0000000
,4,50.0000000,S220,0.000000000000000,0,33.0600014,6,10,15,15,123.0899963,117.9800034,16.1000004,16.7999992,578.5900269,1922.5100098,2501.1000977,2501.1000977,126.9599991,1565.4499512,1692.4100342,1692.4100342,705.5499878,3487.9599609,4193.5097656,4193.5097656,9.0000000,8.0000000,9.0000000,793.4400024,1322.4000244,2115.8000488,54.0000000,80.0000000,134.0000000
,4,51.0000000,S223,0.000000000000000,0,26.6200008,6,10,30,60,90.5599976,87.2300034,17.6000004,18.2999992,57.3699989,574.6799927,632.0499878,632.0499878,8.7600002,234.4799957,243.2400055,243.2400055,66.1299973,809.1599731,875.2899780,875.2899780,4.0000000,2.0000000,4.0000000,319.4400024,266.2000122,585.6400146,24.0000000,20.0000000,44.0000000
,4,52.0000000,S227,0.000000000000000,0,13.2200003,6,10,30,60,43.5200005,40.3600006,18.2000008,19.7000008,2.4700000,221.3099976,223.7799988,223.7799988,0.6400000,115.3300018,115.9700012,115.9700012,3.1099999,336.6400146,339.7500000,339.7500000,2.0000000,1.0000000,2.0000000,158.6399994,132.1999969,290.8399963,12.0000000,10.0000000,22.0000000
,4,53.0000000,S232,0.000000000000000,0,15.1800003,6,10,30,60,53.4799995,49.7999992,17.0000000,18.2999992,3.9700000,218.0200043,221.9900055,221.9900055,0.9600000,114.8199997,115.7799988,115.7799988,4.9299998,332.8399963,337.7699890,337.7699890,2.0000000,1.0000000,2.0000000,182.1600037,151.8000031,333.9599915,12.0000000,10.0000000,22.0000000
,4,54.0000000,S240,0.000000000000000,0,24.1399994,6,10,30,30,84.3899994,83.0000000,17.2000008,17.5000000,30.0499992,429.3299866,459.3800049,459.3800049,3.3099999,218.8300018,222.1399994,222.1399994,33.3600006,648.1599731,681.5200195,681.5200195,3.0000000,3.0000000,3.0000000,289.6799927,482.7999878,772.4799805,18.0000000,30.0000000,48.0000000
,4,55.0000000,S248,0.000000000000000,0,29.1200008,6,10,30,60,95.3499985,91.4199982,18.2999992,19.1000004,7.6100001,407.2999878,414.9100037,414.9100037,2.9600000,320.0299988,322.9899902,322.9899902,10.5699997,727.3300171,737.9000244,737.9000244,4.0000000,2.0000000,4.0000000,349.4400024,291.2000122,640.6400146,24.0000000,20.0000000,44.0000000
,4,56.0000000,S3,0.000000000000000,1,11.0699997,6,10,30,30,46.2900009,44.9799995,14.3000002,14.8000002,110.7099991,405.4899902,516.2000122,516.2000122,42.2599983,394.9599915,437.2200012,437.2200012,152.9700012,800.4500122,953.4199829,953.4199829,2.0000000,2.0000000,2.0000000,132.8399963,221.3999939,354.2399902,12.0000000,20.0000000,32.0000000
,4,57.0000000,S307X,0.000000000000000,1,16.3500004,6,10,47,0,58.1500015,54.4399986,16.8999996,18.0000000,19.3999996,302.0400085,321.4400024,321.4400024,0.0000000,0.0000000,0.0000000,0.0000000,19.3999996,302.0400085,321.4400024,321.4400024,2.0000000,0.0000000,2.0000000,125.2300034,0.0000000,125.2300034,12.0000000,0.0000000,12.0000000
,4,58.0000000,S313X,0.000000000000000,1,22.6900005,6,10,30,0,63.2799988,55.0499992,21.5000000,24.7000008,58.2299995,303.6600037,361.8900146,361.8900146,0.0000000,0.0000000,0.0000000,0.0000000,58.2299995,303.6600037,361.8900146,361.8900146,3.0000000,0.0000000,3.0000000,272.2799988,0.0000000,272.2799988,18.0000000,0.0000000,18.0000000
,4,59.0000000,S320X,0.000000000000000,1,15.6700001,6,10,30,0,57.7200012,51.8800011,16.2999992,18.1000004,11.3599997,208.2299957,219.5899963,219.5899963,0.0000000,0.0000000,0.0000000,0.0000000,11.3599997,208.2299957,219.5899963,219.5899963,2.0000000,0.0000000,2.0000000,188.0399933,0.0000000,188.0399933,12.0000000,0.0000000,12.0000000
,4,60.0000000,S33,0.000000000000000,0,22.0599995,6,10,15,15,74.0800018,73.2500000,17.8999996,18.1000004,21.3500004,867.1300049,888.4799805,888.4799805,9.0400000,761.3300171,770.3699951,770.3699951,30.3899994,1628.4599609,1658.8499756,1658.8499756,5.0000000,5.0000000,5.0000000,529.4400024,882.4000244,1411.8000488,30.0000000,50.0000000,80.0000000
,4,61.0000000,S35,0.000000000000000,0,20.7000008,6,10,30,30,67.1800003,64.9100037,18.5000000,19.1000004,4.0400000,215.5099945,219.5500031,219.5500031,1.2800000,179.2100067,180.4900055,180.4900055,5.3200002,394.7200012,400.0400085,400.0400085,3.0000000,3.0000000,3.0000000,248.3999939,414.0000000,662.4000244,18.0000000,30.0000000,48.0000000
,4,62.0000000,S354X,0.000000000000000,1,19.1100006,6,10,30,0,66.0299988,58.8199997,17.3999996,19.5000000,28.9500008,205.5700073,234.5200043,234.5200043,0.0000000,0.0000000,0.0000000,0.0000000,28.9500008,205.5700073,234.5200043,234.5200043,3.0000000,0.0000000,3.0000000,229.3200073,0.0000000,229.3200073,18.0000000,0.0000000,18.0000000
,4,63.0000000,S39,0.000000000000000,0,22.9200001,6,10,15,15,80.2099991,78.7500000,17.1000004,17.5000000,68.4899979,1058.4200439,1126.9100342,1126.9100342,6.8400002,680.5800171,687.4199829,687.4199829,75.3300018,1739.0000000,1814.3299561,1814.3299561,6.0000000,6.0000000,6.0000000,550.0800171,916.7999878,1466.9000244,36.0000000,60.0000000,96.0000000
,4,64.0000000,S4,0.000000000000000,1,23.8500004,6,10,30,30,84.9000015,80.9800034,16.8999996,17.7000008,33.2500000,993.0100098,1026.2600098,1026.2600098,17.6599998,959.2299805,976.8900146,976.8900146,50.9099998,1952.2399902,2003.1500244,2003.1500244,3.0000000,3.0000000,3.0000000,286.2000122,477.0000000,763.2000122,18.0000000,30.0000000,48.0000000
,4,65.0000000,S41,0.000000000000000,0,9.1400003,6,10,15,15,29.7900009,27.5699997,18.3999996,19.8999996,1.2300000,177.0099945,178.2400055,178.2400055,0.8400000,129.5299988,130.3699951,130.3699951,2.0699999,306.5400085,308.6099854,308.6099854,2.0000000,2.0000000,2.0000000,219.3600006,365.6000061,584.9600220,12.0000000,20.0000000,32.0000000
